likes_log,likes_log_scaled,likes_log_minmax,likes_log_zscore,likes_log_win,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_minmax,comments_log_scaled,comments_log,comments_log_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win,comments_log_win_zscore,duration_log_minmax,duration_log_zscore,duration_log,duration_log_scaled,has_description,comments,views,views_log
1.3862943611198906,0.10165268422627656,0.10165268422627656,0.17899094341168983,1.3862943611198906,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.433373366796152,0.01549011954976682,4.795790545596741,0.4720307574214564,1,0,270,5.602118820879701
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.4480228698668983,0.12866139673086438,4.9344739331306915,0.48568081653830597,0,0,105,4.663439094112067
4.454347296253507,0.32662353093209145,0.32662353093209145,2.129832179409757,4.023594781085251,1.0,1.0,2.446944767221639,0.2973858619184573,0.2973858619184573,2.8903717578961645,2.315497965717822,1.0,1.0,1.732867951399863,2.3275805181505755,0.44953193435030103,0.14031931810270665,4.948759890378168,0.4870869269920264,1,17,72657,11.193518779935308
1.3862943611198906,0.10165268422627656,0.10165268422627656,0.17899094341168983,1.3862943611198906,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.3755610767123115,-0.4311250778365174,4.248495242049359,0.41816263824267536,1,0,176,5.176149732573829
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.24322832020679683,-1.4534305440560853,2.995732273553991,0.2948581179000673,0,0,24,3.218875824868201
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.6388003558479333,1.6024678215362864,6.740519359606223,0.6634427480679334,1,0,40,3.713572066704308
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5678052644928967,1.0540120054286026,6.068425588244111,0.5972912076830883,1,0,5,1.791759469228055
4.060443010546419,0.2977397461506162,0.2977397461506162,1.879365600168586,4.023594781085251,1.0,1.0,2.446944767221639,0.2002116735716725,0.2002116735716725,1.9459101490553132,1.4120701245545324,1.0,1.0,1.732867951399863,2.3275805181505755,0.5690208442743353,1.0634026800280463,6.07993319509559,0.5984238560601529,1,6,12084,9.399720293137584
5.749392985908253,0.42158523188190106,0.42158523188190106,2.953295329262485,4.023594781085251,1.0,1.0,2.446944767221639,0.2467157210982393,0.2467157210982393,2.3978952727983707,1.8444179730629202,1.0,1.0,1.732867951399863,2.3275805181505755,0.5039403803037553,0.5606389213175789,5.4638318050256105,0.5377834250325385,1,10,217061,12.287938305999758
6.856461984594587,0.5027631826089397,0.5027631826089397,3.657232288433084,4.023594781085251,1.0,1.0,2.446944767221639,0.41953149588733557,0.41953149588733557,4.07753744390572,3.4510851857542852,1.0,1.0,1.732867951399863,2.3275805181505755,0.5299889026594518,0.7618706306416518,5.71042701737487,0.5620548196556,1,58,79428,11.282618819846302
4.330733340286331,0.31755930129637305,0.31755930129637305,2.0512314486713503,4.023594781085251,1.0,1.0,2.446944767221639,0.26390365646289815,0.26390365646289815,2.5649493574615367,2.0042141041623953,1.0,1.0,1.732867951399863,2.3275805181505755,0.48592715200015063,0.4214819790357283,5.293304824724492,0.5209991266135352,1,12,36252,10.498277415479205
2.9444389791664403,0.21590661707009648,0.21590661707009648,1.1697472428629854,2.9444389791664403,0.7317931201740602,0.7317931201740602,1.5737595637336221,0.28526734827662,0.28526734827662,2.772588722239781,2.202832217705786,1.0,1.0,1.732867951399863,2.3275805181505755,0.433373366796152,0.01549011954976682,4.795790545596741,0.4720307574214564,1,15,2575,7.853993087224244
0.6931471805599453,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.6931471805599453,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.46021099188475223,0.22281785572734794,5.049856007249537,0.497037419234223,1,0,101,4.624972813284271
3.332204510175204,0.244340265927779,0.244340265927779,1.4163104553577652,3.332204510175204,0.8281660285075815,0.8281660285075815,1.8875151155246506,0.4674525451903938,0.4674525451903938,4.543294782270004,3.896606891205956,1.0,1.0,1.732867951399863,2.3275805181505755,0.4567698824822422,0.19623437749458753,5.017279836814924,0.49383107520023284,1,93,9428,9.151545325465678
3.5553480614894135,0.2607026934143549,0.2607026934143549,1.5581977208823585,3.5553480614894135,0.883624782048867,0.883624782048867,2.068068884419641,0.3029487543578369,0.3029487543578369,2.9444389791664403,2.36721614307164,1.0,1.0,1.732867951399863,2.3275805181505755,0.40327532689263457,-0.21702518148666497,4.51085950651685,0.44398611850092395,1,18,8598,9.059401196410896
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5208612311914215,0.6913569597862058,5.6240175061873385,0.5535498721132771,1,0,49,3.912023005428146
2.3978952727983707,0.175830254965867,0.175830254965867,0.8222239040547471,2.3978952727983707,0.5959584409619912,0.5959584409619912,1.131530669062858,0.21395051120746497,0.21395051120746497,2.0794415416798357,1.5398000149355273,1.0,1.0,1.732867951399863,2.3275805181505755,0.27094257038712,-1.2393306477062322,3.258096538021482,0.320681598158316,1,7,14651,9.592332123898704
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.071316837069155,0.071316837069155,0.6931471805599453,0.2137356093950099,0.4,0.4,0.6931471805599453,0.5969504024040405,0.5550880783754357,0.9557683866442375,5.948034989180646,0.5854416356214963,1,1,734,6.5998704992128365
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.36443155914636005,-0.5171035380795389,4.143134726391533,0.4077924180390549,1,0,252,5.53338948872752
1.0986122886681098,0.08055784629814867,0.08055784629814867,-0.003933556804560776,1.0986122886681098,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.7247658947104827,2.2665742952953574,7.554334823725748,0.7435433959751564,0,0,49,3.912023005428146
3.4339872044851463,0.25180367656737074,0.25180367656737074,1.4810296376433778,3.4339872044851463,0.8534624859909291,0.8534624859909291,1.9698712891972192,0.11303451242465117,0.11303451242465117,1.0986122886681098,0.6015845847861573,0.6339850002884626,0.6339850002884626,1.0986122886681098,1.2718528826243323,0.3334825330298783,-0.7561929321838096,3.8501476017100584,0.3789548503714865,0,2,1013,6.921658184151129
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.1655925676293755,0.1655925676293755,1.6094379124341005,1.0902165060520694,0.9287712379549451,0.9287712379549451,1.6094379124341005,2.1221294503130492,0.18007717330947126,-1.9412898192347179,2.3978952727983707,0.2360153787107282,0,4,4461,8.403352374992478
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.48269324482911824,0.396499192721175,5.262690188904886,0.5179858486989317,1,0,7,2.0794415416798357
2.0794415416798357,0.15247902633941482,0.15247902633941482,0.6197330463158721,2.0794415416798357,0.5168118696880716,0.5168118696880716,0.8738578793564682,0.071316837069155,0.071316837069155,0.6931471805599453,0.2137356093950099,0.4,0.4,0.6931471805599453,0.5969504024040405,0.33788453318823863,-0.722186319285939,3.8918202981106265,0.3830565295959504,1,1,7319,8.898365606955357
